,state,date,ML,Low_90,High_90,Low_50,High_50,state_ab
975,Uttar Pradesh,2020-05-02,1.19,0.71,1.7,1.02,1.43,UP
976,Uttar Pradesh,2020-05-03,1.18,0.71,1.69,0.98,1.3800000000000001,UP
977,Uttar Pradesh,2020-05-04,1.16,0.68,1.6500000000000001,0.99,1.3900000000000001,UP
978,Uttar Pradesh,2020-05-05,1.12,0.66,1.6300000000000001,0.96,1.36,UP
979,Uttar Pradesh,2020-05-06,1.04,0.58,1.55,0.88,1.28,UP
980,Uttar Pradesh,2020-05-07,0.9400000000000001,0.47000000000000003,1.44,0.77,1.17,UP
981,West Bengal,2020-03-18,3.0,1.01,6.99,2.04,4.45,WB
982,West Bengal,2020-03-19,2.88,0.99,6.28,1.99,4.16,WB
983,West Bengal,2020-03-20,2.7800000000000002,0.9400000000000001,5.8100000000000005,2.0,4.0200000000000005,WB
984,West Bengal,2020-03-21,2.7,0.97,5.5600000000000005,1.87,3.77,WB
985,West Bengal,2020-03-22,2.63,0.93,5.3,1.9100000000000001,3.73,WB
986,West Bengal,2020-03-23,2.57,0.89,5.09,1.86,3.61,WB
987,West Bengal,2020-03-24,2.77,0.98,5.24,2.0,3.7800000000000002,WB
988,West Bengal,2020-03-25,2.64,0.93,4.91,1.87,3.5300000000000002,WB
989,West Bengal,2020-03-26,2.5300000000000002,0.93,4.71,1.8900000000000001,3.47,WB
990,West Bengal,2020-03-27,2.63,0.98,4.7,2.0100000000000002,3.5700000000000003,WB
991,West Bengal,2020-03-28,2.5,0.96,4.47,1.86,3.3200000000000003,WB
992,West Bengal,2020-03-29,2.71,1.11,4.57,2.0300000000000002,3.47,WB
993,West Bengal,2020-03-30,2.5100000000000002,1.04,4.25,1.97,3.31,WB
994,West Bengal,2020-03-31,2.36,0.96,3.99,1.84,3.1,WB
995,West Bengal,2020-04-01,2.47,1.1,4.04,1.96,3.18,WB
996,West Bengal,2020-04-02,2.3000000000000003,1.01,3.7800000000000002,1.76,2.9,WB
997,West Bengal,2020-04-03,2.2600000000000002,1.01,3.66,1.75,2.84,WB
998,West Bengal,2020-04-04,2.12,0.92,3.45,1.6500000000000001,2.69,WB
999,West Bengal,2020-04-05,2.0100000000000002,0.81,3.24,1.54,2.54,WB
1000,West Bengal,2020-04-06,2.0,0.84,3.2,1.54,2.5100000000000002,WB
1001,West Bengal,2020-04-07,1.83,0.73,3.02,1.4000000000000001,2.34,WB
1002,West Bengal,2020-04-08,1.83,0.73,2.97,1.4000000000000001,2.32,WB
1003,West Bengal,2020-04-09,1.82,0.74,2.93,1.42,2.32,WB
1004,West Bengal,2020-04-10,1.81,0.76,2.9,1.43,2.31,WB
1005,West Bengal,2020-04-11,1.9000000000000001,0.88,2.96,1.56,2.42,WB
1006,West Bengal,2020-04-12,1.9100000000000001,0.93,2.94,1.49,2.31,WB
1007,West Bengal,2020-04-13,1.8900000000000001,0.9400000000000001,2.87,1.51,2.3000000000000003,WB
1008,West Bengal,2020-04-14,1.92,1.02,2.88,1.56,2.32,WB
1009,West Bengal,2020-04-15,1.8800000000000001,1.0,2.7800000000000002,1.54,2.27,WB
1010,West Bengal,2020-04-16,1.8,0.96,2.68,1.51,2.22,WB
1011,West Bengal,2020-04-17,1.8,0.99,2.65,1.49,2.17,WB
1012,West Bengal,2020-04-18,1.76,0.96,2.56,1.48,2.14,WB
1013,West Bengal,2020-04-19,1.68,0.9400000000000001,2.5,1.41,2.05,WB
1014,West Bengal,2020-04-20,1.68,0.93,2.44,1.4000000000000001,2.02,WB
1015,West Bengal,2020-04-21,1.7,0.99,2.46,1.46,2.07,WB
1016,West Bengal,2020-04-22,1.67,0.99,2.42,1.44,2.0300000000000002,WB
1017,West Bengal,2020-04-23,1.62,0.9500000000000001,2.34,1.37,1.94,WB
1018,West Bengal,2020-04-24,1.58,0.93,2.29,1.35,1.9100000000000001,WB
1019,West Bengal,2020-04-25,1.49,0.85,2.18,1.27,1.82,WB
1020,West Bengal,2020-04-26,1.3900000000000001,0.75,2.06,1.16,1.7,WB
1021,West Bengal,2020-04-27,1.32,0.68,1.98,1.11,1.6500000000000001,WB
1022,West Bengal,2020-04-28,1.36,0.73,2.02,1.12,1.6500000000000001,WB
1023,West Bengal,2020-04-29,1.6500000000000001,1.05,2.32,1.42,1.94,WB
1024,West Bengal,2020-04-30,1.71,1.11,2.33,1.47,1.97,WB
1025,West Bengal,2020-05-01,1.8,1.23,2.4,1.58,2.06,WB
1026,West Bengal,2020-05-02,1.85,1.3,2.42,1.6400000000000001,2.1,WB
1027,West Bengal,2020-05-03,1.8,1.26,2.33,1.59,2.0300000000000002,WB
1028,West Bengal,2020-05-04,1.7,1.21,2.25,1.53,1.96,WB
1029,West Bengal,2020-05-05,1.58,1.09,2.1,1.42,1.84,WB
1030,West Bengal,2020-05-06,1.47,0.98,1.97,1.3,1.71,WB
1031,West Bengal,2020-05-07,1.3,0.81,1.79,1.1500000000000001,1.56,WB
